_id,_location,_name,_address,JVFlag,Website,DealerAffiliation,WeChatUrl,Fax,AdministrativeArea,DealerEntity,WeiboURL,DealerNewVehicle,ServicePhoneNumber,ServiceHistoryID,PrimaryPhone,eDaijiaPhone,SalesPhoneNumber,Email,Servicehours,Locality,eDaijiaCustomerID,PostCode,VehicleServices,FCOPhoneNumber,DealerID,eDaijiaFlag,Saleshours,_createtime,_updatetime,_province,_city,_district,_distance,_image
26598,"118.489365,31.610266",马鞍山江铃汽车销售服务有限公司,马鞍山红旗南路1777号,JMC,Category3,,,安徽,0555-6798585,,"福特经典全顺,福特新世代全顺",,0555-6798615,,销售:0555-2109777;服务:0555-6798615,,mailto:masjlfw@jmc.com.cn,0555-2109777,马鞍山,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",,243000,"销售,保养,机修,钣喷",,,1511303S,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,安徽省,马鞍山市,雨山区,6894,[]
27006,"118.36049,31.731102",马鞍山福联和县分公司,马鞍山市和县巢宁路与龙潭北路交叉口花鸟市场（天门大酒店斜对门）,CAF,Category2,,,安徽,0555-5531191,,"全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,0555-5531122,,销售:0555-5531122; 服务:0555-5531122,,lxj@forland-group.com.cn,0555-5531122,马鞍山,;;;;;;,,238200,,,,A40643,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,安徽省,马鞍山市,和县,15397,[]
26883,"118.266631,29.768354",黄山市华轩汽车销售服务有限公司,黄山市经济开发区梅林大道,CAF,,Category2,,0559-2588029,安徽,,,"福特福克斯,福特福睿斯,福特金牛座,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特翼搏,福特翼虎,全新福特锐界",0559-2539595,,销售:0559-2598999; 服务:0559-2539595,,0559-2598999,gm@A34199.caf.so,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",黄山,,245000,,,A34199,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:09,2017-09-26 16:14:14,安徽省,黄山市,屯溪区,9083,[]
27646,"118.373389,29.843609",黄山华轩歙县分公司,安徽省黄山市歙县徽城镇旸村永佳大道,CAF,,Category2,,安徽,,,,"全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0316-8937588,,销售热线：0559- 6979666;服务热线：0316-8937588,,0559- 6979666,1724803078@qq.com,黄山,,,245299,,,A45164,,,2017-11-06 18:44:15,2017-11-06 18:45:48,安徽省,黄山市,歙县,14757,[]
27614,"116.178725,33.157964",亳州远景福润利辛分公司,安徽省亳州市利辛县扬天国际汽贸城,CAF,,Category2,,安徽,,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0558-8706555,,销售热线：0558-8056555；服务热线：0558-8706555,,0558-8056555,sales@a27655.caf.so,利辛,,,236700,,,A44744,,,2017-09-08 19:16:58,2017-09-26 13:59:08,安徽省,亳州市,利辛县,3151,[]
27629,"116.17615,33.520307",亳州远景福润涡阳分公司,安徽省亳州市涡阳县大步汽车城,CAF,,Category2,,安徽,,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0558-8576000,,销售热线：0558-8578000 ； 服务热线：0558-8576000,,0558-8578000 ,sales@a27655.caf.so,涡阳,,,233600,,,A44881,,,2017-09-22 15:58:01,2017-09-22 16:01:42,安徽省,亳州市,涡阳县,4765,[]
27639,"117.895176,31.30982",芜湖亚夏福迪无为分公司,安徽省芜湖市无为县濡须路1号,CAF,,Category2,,安徽,,,,"全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",0553-6611888,,销售热线：0553-6600007 ;服务热线：0553-6611888,,0553-6600007,montedeen@163.com,无为,,,238300,,,A45063,,,2017-10-24 15:45:46,2017-10-25 18:29:23,安徽省,芜湖市,无为县,1008,[]
27372,"106.529036,29.536765",重庆九福汽车销售服务有限公司,重庆渝中区菜袁路168号,CAF,,Category2,,重庆,023-63302152,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-68005959,,销售:023-68009595; 服务:023-68005959,13667676685,jiufuford@163.com,023-68009595,重庆,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",CH0110001267,400042,,,A33559,TRUE,"08:00,19:00;08:00,19:00;08:00,19:00;08:00,19:00;08:00,19:00;08:00,19:00;08:00,19:00",2017-07-20 12:55:10,2017-11-02 14:47:52,重庆市,重庆市,渝中区,3643,[]
27548,"106.575953,29.524729",重庆安福汽车营销有限公司南坪分公司,重庆市南岸区辅仁路4号,"CAF,FCO",,Category1,,重庆,023-62811788,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",023-62814999,,销售:023-62828822; 服务:023-62814999; 进口:023-62828828,18996229277,zhl6522@163.com,023-62828822,重庆,"08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30",CH0110001262,400060,,023-62828828,A11315,TRUE,"09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00",2017-07-20 12:55:10,2017-10-11 14:32:44,重庆市,重庆市,南岸区,4869,[]
27547,"106.500269,29.574677",重庆安福大石坝分公司,重庆市江北区大庆村（中石油加油站内）,"CAF,FCO",Category1,,,重庆,023--67518778,,"福特探险者,福特福克斯ST,福特Mustang,全新福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",,023-67537111,,销售:023-67537111; 服务:023-67537111; 进口:023-67537666,,zhi6522@163.com,023-67537111,重庆,"09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30",,401121,,023-67537666,,A40783,"08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00",2017-07-20 12:55:10,2017-07-20 12:55:10,重庆市,重庆市,江北区,5129,[]
27357,"106.520976,29.600685",重庆安福汽车营销有限公司,重庆市渝北区龙溪红锦大道460号,"CAF,FCO",,Category1,,重庆,"023-67531846,023-67537998",,,"全新福克斯RS,福特探险者,福特福克斯ST,福特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界,福特F-150猛禽",023-67537666,,销售:023-67537666; 服务:023-67537666,18523005995,af@anfu-ford.com.cn,023-67537666,重庆,"08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30;08:20,17:30",CH0110001261,401147,,,A02133,TRUE,"09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00",2017-07-20 12:55:10,2017-10-23 17:58:40,重庆市,重庆市,渝北区,5130,[]
27356,"106.499226,29.576035",重庆安福大石坝分公司(重庆安福百俊）,江北区大石坝大庆村中石油加油站下行50米,CAF,,Category2,,023-67795806,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-67795866,,销售:023-67795866; 服务:023-67795866,,023-67795866,zym626@163.com,"09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30",重庆,,404100,,,A40811,,"08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00;08:30,19:00",2017-07-20 12:55:10,2017-09-26 14:06:36,重庆市,重庆市,江北区,5266,[]
26543,"106.518753,29.605515",重庆江铃汽车销售服务有限公司,重庆市渝北区龙溪镇红锦大道561号,JMC,Category3,,,重庆,023-89181660,,"福特经典全顺,福特新世代全顺,全新福特撼路者,福特途睿欧,福特新全顺",,023-89181692,,销售:023-89181688;服务:023-89181692,,mailto:cqjl@jmc.com.cn,023-89181688,重庆,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",,401147,"销售,保养,机修,钣喷",,,1331101A,"08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30;08:00,17:30",2017-07-20 12:55:09,2017-07-20 12:55:09,重庆市,重庆市,渝北区,5694,[]
27546,"106.574207,29.643908",重庆安博汽车销售有限公司,重庆市北部新区金通路2号汽车博中心C区,"CAF,FCO",,Category1,,重庆,023-67308111,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特Mustang,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",023-67308168,,销售:023-67308188; 服务:023-67308168; 进口:023-67308188,18623333444,gm@a13675.caf.so,023-67308188,重庆,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",CH0110001263,400013,,023-67308188,A13675,TRUE,"09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00",2017-07-20 12:55:10,2017-10-11 14:35:01,重庆市,重庆市,渝北区,9262,[]
27549,"106.46312,29.516455",重庆中汽西南福星汽车有限公司,重庆市九龙坡区二郎路口,"CAF,FCO",,Category1,,重庆,023-68613311,,,"全新福克斯RS,福特探险者,福特福克斯ST,福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特S-MAX,福特翼搏,福特翼虎,全新福特锐界",023-68885288,,销售:023-68885288; 服务:023-68885288; 进口:023-62828828,17723152732,yuanwenzi@126.com,023-68885288,重庆,"08:50,17:30;08:50,17:30;08:50,17:30;08:50,17:30;08:50,17:30;08:50,17:30;08:50,17:30",CH0110001266,400039,,023-62828828,A07134,TRUE,"09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00",2017-07-20 12:55:10,2017-10-11 14:32:38,重庆市,重庆市,九龙坡区,10003,[]
27362,"106.562804,29.468542",重庆福冠汽车销售服务有限公司,重庆市巴南区渝南大道33号,CAF,,Category2,,023-62561699,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-62561555,,销售:023-62561666; 服务:023-62561555,,023-62561666,7037844@qq.com,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",重庆,,400321,,,A30437,,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",2017-07-20 12:55:10,2017-09-26 14:06:15,重庆市,重庆市,巴南区,10564,[]
27369,"106.440553,29.557363",重庆福兆星汽车营销有限公司,重庆市沙坪坝区梨树湾村腰子堡社杨梨路中段,CAF,,Category2,,重庆,023-88628703,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-86968585,,销售:023-86968686; 服务:023-86968585,18983005301,fuzhaoxing2011@163.com,023-86968686,重庆,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",CH0110001265,400038,,,A19675,TRUE,"08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00;08:00,18:00",2017-07-20 12:55:10,2017-09-28 18:33:57,重庆市,重庆市,沙坪坝区,10759,[]
27195,"106.564353,29.674409",万友汽车投资有限公司两江分公司,重庆市北部新区金开大道1230号,CAF,,Category2,,重庆,023-63419108,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-68061888,,销售:023-63035888; 服务:023-68061888,18602398066,finance@A38021.caf.so,023-63035888,重庆,"09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30;09:00,17:30",CH0110001264,400022,,,A38021,TRUE,"09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00;09:00,19:00",2017-07-20 12:55:10,2017-09-28 18:33:18,重庆市,重庆市,渝北区,12453,[]
27358,"106.472375,29.467091",重庆大福汽车销售有限公司,重庆大渡口区重庆轨道交通二号线,CAF,,Category2,,023-68930977,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特金牛座,福特翼搏,福特翼虎,全新福特锐界,福特探险者,全新福克斯RS,福特福克斯ST",023-68930088,,销售:023-68930077; 服务:023-68930088,,023-68930077,cqdf2014@126.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",重庆,,400080,,,A35582,,"08:50,19:00;08:50,19:00;08:50,19:00;08:50,19:00;08:50,19:00;08:50,19:00;08:50,19:00",2017-07-20 12:55:10,2017-10-17 16:29:14,重庆市,重庆市,大渡口区,13137,[]
27363,"106.520341,29.368902",重庆福冠鱼洞维修分公司,重庆市巴南区鱼洞金竹工业园区金竹街26号,CAF,,Category2,,,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-62596199,,销售:023-62596199; 服务:023-62596199,,023-62596199,466162796@qq.com,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",重庆,,404100,,,A40806,,;;;;;;,2017-07-20 12:55:10,2017-09-26 14:06:13,重庆市,重庆市,巴南区,21802,[]
27368,"106.235295,29.552957",重庆福兆星璧山分公司,重庆市壁山区壁泉街道壁青北路888号,CAF,,Category2,,023-41559893,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-41559898,,销售:023-41559898; 服务:023-41559898,,023-41559898,sales@A19675.caf.so,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",重庆,,404100,,,A40818,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:05:44,重庆市,重庆市,璧山区,30620,[]
27370,"106.418059,29.826777",重庆汇骏汽车销售有限公司,重庆市北碚区金华路306路,CAF,,Category2,,023-86089180,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-88026860,,销售:023-86088886; 服务:023-88026860,,023-86088886,huijunqc@126.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",重庆,,400700,,,A34087,,"08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30",2017-07-20 12:55:10,2017-09-26 14:05:38,重庆市,重庆市,北碚区,32049,[]
27364,"106.280125,29.3907",重庆福驹汽车销售服务有限公司,江津区双福镇绿城路12号圆润工业园区2栋C段,CAF,,Category2,,,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-85567555,,销售:023-85566555; 服务:023-85567555,,023-85566555,cqfuju@126.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",重庆,,402260,,,A29575,,"08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30",2017-07-20 12:55:10,2017-09-26 14:06:04,重庆市,重庆市,江津区,32529,[]
27360,"105.627494,29.403213",重庆福川荣昌分公司,荣昌区昌州街道灵方大道16号,CAF,,category2,,023-49206338,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,福特锐界",023-49206262,,销售:023-46760100,,023-49206222,544098402@qq.com,荣昌,,,402460,,,A41804,,,2017-07-20 12:55:10,2017-10-27 15:21:28,重庆市,重庆市,荣昌区,3192,[]
27373,"106.279126,29.954769",重庆万友龙瑞汽车销售服务有限公司,重庆合川区高阳3社工业园B区,CAF,,Category2,,023-64291188,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-64291199,,销售:023-64291188; 服务:023-64291199,,023-64291188,cqwylongyui@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",合川,,401520,,,A27816,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:05:17,重庆市,重庆市,合川区,1948,[]
27603,"106.264712,30.017199",重庆万友龙瑞高望分公司,重庆市合川区汽摩交易中心2号馆,CAF,,Category2,,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,,,销售热线：023-81661877,,023-81661877,53759382@qq.com,合川,,,401520,,,A44441,,,2017-08-11 14:45:02,2017-09-26 13:59:34,重庆市,重庆市,合川区,5138,[]
27359,"105.900178,29.361597",重庆福川汽车销售有限公司,重庆永川区昌州大道中段629号,CAF,,Category2,,023-49206338,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-49206262,,销售:023-49206222; 服务:023-49206262,,023-49206222,13874425668@163.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",永川,,402160,,,A20015,,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",2017-07-20 12:55:10,2017-09-26 14:06:24,重庆市,重庆市,永川区,2707,[]
27367,"108.398868,30.768628",重庆福骏汽车销售服务有限公司,重庆市万州区万明路三峡国际车界(万州车管所旁),CAF,,Category2,,023-58887770,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-58889998,,销售:023-58889998; 服务:023-58889998,,023-58889998,cqfujun@cqfujun.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",万州,,404000,,,A18856,,"08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30;08:30,18:30",2017-07-20 12:55:10,2017-09-26 14:05:55,重庆市,重庆市,万州区,4442,[]
27371,"107.369438,29.702711",重庆建洲汽车销售服务有限公司,"重庆市涪陵区稻香居委会5组1,2栋(原文化汽修厂)",CAF,,Category2,,023-72805699,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-72200777,,销售:023-72200999; 服务:023-72200777,,023-72200999,Ford0001@zhou-j.com,"08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00;08:30,18:00",涪陵,,408000,,,A23076,,"08:30,20:30;08:30,20:30;08:30,20:30;08:30,20:30;08:30,20:30;08:30,20:30;08:30,20:30",2017-07-20 12:55:10,2017-09-26 14:05:23,重庆市,重庆市,涪陵区,1920,[]
27655,"107.095134,29.849906",重庆建洲创福汽车销售服务有限责任公司,重庆市长寿区文苑南路3号15幢1-3,CAF,Category2,,,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",,023-40421783,,销售热线： 023-40610777；服务热线： 023-40421783,,1510669272@qq.com,023-40610777,长寿,,,401220,,,,A45242,,2017-11-15 17:37:21,2017-11-15 17:37:21,重庆市,重庆市,长寿区,1611,[]
27593,"107.338146,30.320232",重庆福骏垫江分公司,重庆市垫江县桂阳街道桂东大道南端299号,CAF,,Category2,,重庆,,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-74529361,,销售:023-74529361; 服务:023-74529361,,023-74529361,190444753@qq.com,垫江,,,408300,,,A40802,,,2017-07-24 18:35:54,2017-09-26 14:00:16,重庆市,重庆市,垫江县,950,[]
27366,"108.402516,31.162563",重庆福骏开州分公司,重庆市开县南山中路249号,CAF,,Category2,,023-52990095,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-52990100,,销售:023-52990100; 服务:023-52990100,,023-52990100,190444753@qq.com,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",开州,,405400,,,A40803,,"08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30;08:30,17:30",2017-07-20 12:55:10,2017-09-26 14:05:57,重庆市,重庆市,开州区,1178,[]
27361,"107.107196,29.163411",重庆福冠南川分公司,重庆市南川区卫校往北固方向100米（城北路100号）,CAF,,Category2,,023-71669222,重庆,,,"福特福克斯,福特福睿斯,福特新蒙迪欧,福特新蒙迪欧智能混动版,福特金牛座,福特翼搏,福特翼虎,全新福特锐界",023-87859666,,销售:023-87859666; 服务:023-87859666,,023-87859666,19067643@qq.com,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",南川,,404100,,,A40810,,"09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00;09:00,18:00",2017-07-20 12:55:10,2017-09-26 14:06:18,重庆市,重庆市,南川区,986,[]
