Id,DealerSN,DisName,CityID,Tel,Sales_tel,open_service,Lng,Lat,Address,Dealer_type,DisSort
12263,D6424,宁夏万华德联汽车销售服务有限公司,12211,0951-8988926,0951-8088088,0,106.328839,38.549208,贺兰县德胜工业园区109国道东侧28号,2,4s店
11802,D3919,格尔木温青汽车销售有限公司,11802,0979-7258222,0979-7258456,1,94.949065,36.386267,格尔木市经济开发区团结湖路44号,1,4s店
11800,D3917,西宁金岛汽车销售有限公司,11800,0971-8819646/0971-8818551,0971-8818552,0,101.715943,36.556806,青海省西宁市城中区城南工业园区同安路182号,1,4s店
11801,D3918,青海金麟宝汽车销售有限公司,11800,0971-8829388,0971-8863388,0,101.86592,36.573908,青海省西宁市城东经济技术开发区昆仑东路6号金岛汽车城,1,4s店
12313,D3920,青海金岛金麒宝汽车销售有限公司,11800,0971-8819646,0971-8818552/8818553,0,101.86761,36.575573,青海省西宁市城东经济技术开发区昆仑东路6号,1,4s店
11478,D3041,滨州远方汽车销售服务有限公司,11478,0543-2192688,0543-2192999,0,118.024997,37.428342,滨州市渤海五路866号,1,4s店
11491,D3060,滨州远方通悦汽车销售服务有限公司,11478,0543-5029111,0543-5028666,0,117.929678,37.357138,滨州市长江三路以南渤海二十四路以西,1,4s店
11518,D3104,邹平德润汽车销售服务有限公司,11478,0543-4866677,0543-4618999,0,117.726164,36.936077,山东省邹平县邹韩路向北4公里路东（西王加油站对过）,2,4s店
12210,D3106,滨州新友汽车销售服务有限公司,11478,0543-3511100,0543-3518777,0,117.987951,37.488118,滨城区滨北办事处张富路13号,2,4s店
11473,D3036,德州正豪汽车销售服务有限公司,11473,0534-2238000/0534-5018000,0534-5018006,0,116.375746,37.458554,德州市经济开发区天衢东路金华茶城北门东邻,1,4s店
11488,D3057,德州正达汽车销售服务有限公司,11473,0534-5041888,0534-5045678,0,116.357187,37.423585,德州市经济开发区新河路,1,4s店
12221,D3107,乐陵市亿鑫汽车销售服务有限公司,11473,0534-6887678,0534-6886678,0,117.141367,37.718958,乐陵市新车站西行一公里路南,2,4s店
12226,D3108,禹城市鑫恒汽车销售有限公司,11473,0534-7727199,0534-2128222,0,116.612348,36.946419,山东省德州市禹城市西环路1648号,1,4s店
11466,D3029,东营通泰汽车销售服务有限公司,11499,0546-8189777,0546-8215888,0,118.467721,37.414334,山东省东营市胜利工业园西五路以东、南二路以北,1,4s店
11470,D3033,东营明达汽车销售服务有限公司,11499,0546-8966999,0546-8966888,0,118.446357,37.484946,山东省东营市北二路9号,1,4s店
11499,D3068,东营市巨丰汽车销售服务有限公司,11499,0546-8938677,0546-8938777,0,118.765641,37.445455,东营经济开发区东八路与辽河路交汇处,1,4s店
11509,D3080,东营石大乐安汽车销售服务有限公司,11499,0546-6416999,0546-6417888,0,118.436324,37.037571,东营市广饶县潍高路960广饶汽车城,1,4s店
12130,S3018,胜利油田德润商贸有限责任公司,11499,0546-8732328, ,0,118.64128,37.476248,山东省东营市八分场北二路（胜利医院西200米路北）,4,维修站
11477,D3040,山东菏泽昌信汽车销售服务有限公司,11513,0530-5299990,0530-5299991,0,115.41842,35.242009,山东省菏泽市昆明路468号,1,4s店
11492,D3061,菏泽通源汽车销售服务有限公司,11513,0530-2046999,0530-2046888,0,115.558877,35.26804,菏泽市黄河东路车管所向东1公里,1,4s店
11502,D3071,郓城中汇汽车销售服务有限公司,11513,0530-6358222,0530-6358111,0,115.976544,35.581697,山东省郓城县南环路东段郭林社区北邻,1,4s店
11513,D3085,单县华汇汽车销售服务有限公司,11513,0530-4270001,0530-427000,0,116.126091,34.759773,单县经济开发区园艺路与定砀路交界处,1,4s店
11471,D3034,山东润寰汽车销售服务有限公司,11471,0531-87297995,0531-87297999,0,116.844732,36.642417,济南市槐荫区经十西路京福高速西口西行四公里润华汽车公园北京现代,1,4s店
11483,D3051,济南华建汽车销售服务有限公司,11471,0531-88892000,0531-88892111,0,117.170504,36.675009,济南市历下区经十东路3799号,1,4s店
11498,D3067,济南瑞和众达汽车销售服务有限公司,11471,0531-80957999,0531-80951666,0,117.509185,36.695586,山东省章丘市工业二路东昊工业园,1,4s店
11516,D3092,济南海源汽车贸易服务有限公司,11471,0531-67819000,0531-67818000/0531-67810888,0,116.975915,36.618226,济南市二环南路7308号（济大西校南邻）,1,4s店
12100,D3017,山东华泰汽车销售有限公司,11471, ,0531-82533888,0,116.943049,36.675501,济南市槐荫区二环西路6619号,2,4s店
12131,S3026,济南嘉德汽车销售服务有限公司,11471,4006936166, ,0,117.121684,36.684567,济南市工业南路327号,4,维修站
12209,D3100,济南瑞和金达汽车销售服务有限公司,11471,0531-86520555,0531-86521666,0,116.812468,36.592418,济南市经十西路与平安南路交汇处向东800米（齐鲁汽车生活广场）,2,4s店
11460,D3022,济宁永泰汽车销售有限公司,12295,0537-3159977,0537-3152188,1,116.35,35.26,济宁市高新区同济路2号工业园区,1,4s店
11496,D3065,济宁永昌汽车销售有限公司,12295,0537-7974777,0537-7974888,0,116.550687,35.431574,济宁市105国道与金宇路交界处南500米,1,4s店
11505,D3075,曲阜新东源汽车销售服务公司,12295,0537-4580999,0537-4590999,0,117.056277,35.605555,曲阜市静轩路海关东600米路南,1,4s店
11507,D3077,山东君之舆汽车销售服务有限公司,12295,0537-5113111,0537-5217199,0,116.979857,35.446712,邹城市国宏大道6369号,1,4s店
11515,D3091,梁山聚源汽车销售服务有限公司,12295,0537-7496677,0537-7496777,2,116.123346,35.762911,梁山工业园南转盘东300米车管所西邻,1,4s店
12295,D3048,济宁鸿源汽车销售有限公司,12295,0537-2378889,0537-2378777,0,116.656152,35.450424,济宁市新三二七国道洸府河东188米圣达汽车博览城内,1,4s店
12307,D3113,济宁京现汽车销售服务有限公司,12295,0537-2378889,0537-2378777,0,116.655801,35.450421,济宁市任城大道东首圣达汽车博览城,1,4s店
11472,D3035,山东莱芜泰达汽车销售有限公司,11472,0634-8811999,0634-8811888,0,117.740763,36.207437,山东省莱芜市开发区盘龙河大街003号,1,4s店
11467,D3030,聊城恒泰汽车销售有限公司,11467,0635-6952866,0635-6971111,1,116.035797,36.485852,聊城市光岳路北段路东(江北汽车城院内),1,4s店
11517,D3097,聊城市润源汽车销售服务有限公司,11467,0635-8888988,0635-8888788,0,116.074184,36.464678,聊城市经济开发区东昌东路255号,2,4s店
12251,D3111,聊城市盛大北现汽车销售服务有限公司,11467,0635-8536700,0635-8535777,0,116.028592,36.429315,聊城市光岳南路116号,2,4s店
12297,D3054,聊城金友汽车销售服务有限公司,11467,0635-8536700,0635-8535777,0,116.027365,36.43008,聊城市湖南路与光岳路交界处南100米,1,4s店
10499,D1006S01,鲁泰莒南店,12261,,0539-7561777,0,118.794209,35.159234,山东省莒南县南环路西段金山加油站东200米路南,5,卫星店
10500,D1009S01,阳光郯城店,12261,,0539-7297193,0,118.363107,34.655859,郯城县郯东路北外环交汇,5,卫星店
10501,D1009S02,阳光费县店,12261,,0539-7297131,0,118.112,35.155,费县城东327国道理工学校对过,5,卫星店
11459,D3021,临沂鲁泰汽车销售有限公司,12261,0539-2702877/0533-8562822,0539-2917888,0,118.264656,35.139129,临沂市双岭路西段京沪义堂出口东200米,1,4s店
11462,D3024,临沂市阳光汽车销售服务有限公司,12261,0539-8179333,0539-8179222,0,118.334954,35.043494,临沂市通达路与海关路交汇处向西100米路南,1,4s店
11479,D3042,临沂悦来汽车销售有限公司,12261,0539-7068008,0539-8466222,0,118.299982,35.021784,临沂市罗庄区沂河路与湖东二路交汇处（翔宇国际汽车城）,1,4s店
11500,D3069,临沂汇通汽车销售服务有限公司,12261,0539-7201599,0539-7201288,0,118.438063,35.079732,山东省临沂市河东区凤凰大街与东外环交汇处北500米路西,1,4s店
11506,D3076,临沂市悦晟汽车销售服务有限公司,12261,0539-3211000,0539-3216222,0,118.315821,35.105198,临沂市兰山区聚财路鲁南汽车城,1,4s店
11514,D3089,临沂乔丰汽车销售服务有限公司,12261,0539-7125877,0539-7125866,0,118.645842,35.753536,沂水县新汽车站南300米路东,1,4s店
12234,D3103,兰陵鲁华汽车销售服务有限公司,12261,0539-5239988,0539-5239977,0,118.046309,34.879658,兰陵县206国道与泉山路交汇处向西200米路南,2,4s店
12261,D3098,平邑顺邑汽车销售服务有限公司,12261,0539-5259779,0539-5250888,0,117.60438,35.49169,平邑县银花路西首与327国道交汇路北 九州汽车城院内,2,4s店
11456,D3018,青岛裕泰汽车销售服务有限公司,12189,0532-85036661,0532-85638888,0,120.416712,36.133345,青岛市黑龙江南路308号,1,4s店
11457,D3019,青岛福日机电设备有限公司,12189,0532-85662888,0532-85661066,0,120.393363,36.126568,青岛市四方区重庆南路137号,1,4s店
11481,D3044,青岛市润洋汽车销售服务有限公司,12189,0532-88913555,0532-88919000,0,120.41064,36.143664,青岛市市北区重庆南路251号,1,4s店
11485,D3053,青岛宇海汽车销售服务有限公司,12189,0532-86150003,0532-86151999,0,119.990359,35.858119,胶南市珠山南路78号,1,4s店
11486,D3055,青岛宝威中盛汽车销售服务有限公司,12189,0532-86631771,0532-86631777,0,119.924855,36.780046,山东省平度市青岛路621号,1,4s店
11495,D3064,青岛宏峰合达汽车销售服务有限公司,12189,0532-89062199,0532-89069222,0,120.443195,36.359224,山东青岛即墨市烟青路69号,1,4s店
11501,D3070,青岛市金阳光汽车销售服务有限公司,12189,18561656255,0532-66785555,0,120.434903,36.252886,青岛市城阳区三零八国道199号,1,4s店
11503,D3072,青岛双龙源汽车销售服务有限公司,12189,0532-85225666,0532-81123111,0,120.059037,36.286012,山东省胶州市海尔大道中段,1,4s店
11512,D3084,青岛宝威恒盛汽车销售有限公司,12189,0532-82410999,0532-83460999,0,120.51174,36.908708,山东省莱西市青岛路北段梅花山工业园,1,4s店
12189,D3105,青岛广兴汽车销售服务有限公司,12189,0532-86852688,0532-86932111,0,120.203581,36.038643,黄岛区黄河东路65号-1,2,4s店
11468,D3031,日照美多汽车销售服务有限公司,11508,0633-8619906,0633-8616777,0,119.440766,35.399466,山东省日照市开发区204国道西侧汽车商贸城,1,4s店
11475,D3038,日照顺新汽车销售服务有限公司,11508,0633-3211333,0633-3211888,0,119.488622,35.439617,山东省日照市山东路489号,1,4s店
11508,D3078,日照和瑞汽车销售服务有限公司,11508,0633-6568666,0633-6565666,0,118.822381,35.60732,日照市莒县山东北路,1,4s店
11469,D3032,泰安北方时代汽车销售服务有限公司,12187,0538-8561553,0538-8566868/0538-8566818       ,0,117.053734,36.189756,泰安市泰山大街西首北方车辆公司北京现代店,1,4s店
11489,D3058,山东泰安交运集团好运汽车销售服务有限公司,12187,0538-6933666,0538-2189999,0,117.12302,36.146257,山东省泰安市龙潭路南首（洪沟驾校院内）,1,4s店
12187,T3016,山东省泰安交通运输集团有限公司新泰公司,12187,0538-2177751, ,0,117.733444,35.874466,山东省新泰市经济技术开发区光明路9号,3,维修站
12280,D3112,新泰市锦源汽车销售有限公司,12187,0538-7309888,0538-7339888,0,117.72045,35.87767,新泰市开发区国贸路国际汽车城,1,4s店
11480,D3043,威海市振洋汽车销售服务有限公司,11490,0631-5966315,0631-5961999/0631-5867555,0,122.167737,37.398461,威海市青岛南路232号,1,4s店
11490,D3059,威海悦洋汽车销售服务有限公司,11490,0631-5551788,0631-5551777,0,122.147046,37.330902,威海市工业新区威海国际生态汽博城,1,4s店
12102,D3094,乳山振洋汽车销售服务有限公司,11490, ,0631-6837666,0,121.541583,36.891955,乳山经济开发区广州路北,2,4s店
11464,D3026,潍坊金龙汽车销售有限公司,12235,0536-2286678/0536-2286658,0536-2289999,0,119.140605,36.63139,山东省潍坊市潍州路359号,1,4s店
11465,D3027,山东晟星工贸有限公司,12235,0536-8663566,0536-8663999,0,119.161609,36.751704,潍坊市经济技术开发区玄武东街2号,1,4s店
11482,D3049,寿光市元润汽车销售有限公司,12235,0536-5808555,0536-5812999,0,118.695469,36.899127,山东省寿光市潍高路八里庄路口,1,4s店
11494,D3063,高密市佳恒汽车销售服务有限公司,12235,0536-2212999,0536-2121888,0,119.780698,36.401436,高密市站北街1号（华达立交桥西侧）,1,4s店
11497,D3066,青州宝隆汽车贸易有限公司,12235,0536-3869111,0536-3297766,0,118.492676,36.740896,山东青州经济开发区江淮宾悦大街2号,1,4s店
12235,D3110,临朐长隆汽车贸易有限公司,12235,0536-3160099,0536-3182277,0,118.580445,36.47094,山东省潍坊市临朐县东城街道东红路109号,2,4s店
12298,D3086,潍坊烨丰汽车销售服务有限公司,12235,0536-5966999,0536-5966999,0,118.839198,36.667635,昌乐县五图街道潘家庄村（宝通街南侧）,2,4s店
12325,D3114,潍坊和众汽车销售服务有限公司,12235,0536-2163277,0536-2169188,0,119.377203,36.002723,诸城市西外环中段西侧杨春国际汽贸城,1,4s店
12342,D6517,潍坊世佳汽车销售服务有限公司,12235,0536-8663566,0536-8663999,0,119.161609,36.751711,经济技术开发区玄武街3号,1,4s店
11461,D3023,烟台博泰汽车销售有限公司,12201,0535-6016555,0535-6010555,0,121.369939,37.495111,山东省烟台市芝罘区机场路207-1号,1,4s店
11463,D3025,烟台金德汽车销售服务有限公司,12201,0535-6388333,0535-6393222,0,121.217406,37.555655,烟台市开发区北京南路2-9号,1,4s店
11484,D3052,招远玲珑汽车销售有限公司,12201,0535-8241116,0535-8242345,0,120.404242,37.35191,招远市普照路186号,1,4s店
11487,D3056,烟台金岭龙达汽车销售服务有限公司,12201,0535-8558266,0535-8558988,0,120.46373,37.662499,山东省烟台龙口市新嘉办事处张郑村北,1,4s店
11504,D3074,莱州市弘昌达汽车销售服务有限公司,12201,0535-2886219,0535-2886218,0,119.900311,37.148537,莱州市虎头崖镇贾家村宏祥路2号,1,4s店
11510,D3082,烟台金泰莱汽车销售服务有限公司,12201,0535-6720088/0535-6929333,0535-6791199/0535-6792299,0,121.455961,37.446186,烟台市莱山区轸大路36号,1,4s店
11511,D3083,莱阳市一弘汽车销售有限公司,12201,0535-7777222,0535-7768666,0,120.645197,36.94588,莱阳市开发区长江路118号（中瑞化工对面）,1,4s店
12101,D3090,海阳市海嘉汽车城有限公司,12201, ,0535-3293999,0,121.231265,36.7787,海阳市碧城工业区海天路东首,2,4s店
12201,D3095,烟台金润汽车销售服务有限公司,12201,0535-6818876,0535-6818877,0,121.317966,37.564716,山东省烟台市芝罘区幸福南路西10号,2,4s店
11476,D3039,枣庄凯顺汽车销售服务有限公司,11476,0632-3188110/0632-3136999,0632-3136666,0,117.444793,34.828375,枣庄市光明大道X3999号张范BRT公交站台东100米路北,1,4s店
11493,D3062,山东永大汽车销售服务有限公司,11476,0632-5806655,0632-5806788,0,117.199171,35.119113,山东省滕州市龙泉北路1331号,1,4s店
11458,D3020,淄博泰通达汽车销售服务有限公司,11458,0533-2716066/0533-2716099,0533-2713063,0,118.048013,36.781774,淄博市张店区山泉路68号,1,4s店
11474,D3037,淄博金恒吉汽车销售服务有限公司,11458,0533-3590786,0533-3593777,0,118.079023,36.852648,淄博市张店区中心路275号,1,4s店
12240,D3109,淄博瑞达汽车服务有限公司,11458,0533-3053977,0533-3053969,0,118.074202,36.910726,山东省淄博市桓台县山东天齐集团汽车博览园内,2,4s店
12294,D3046,淄博众智源汽车销售有限公司,11458,0533-6093699/0533-6093700,0533-6092999,0,118.223785,36.824928,临淄区凤凰镇临淄大道1221号,1,4s店
12006,D4924,长治市霄云汽车销售服务有限公司,12014,0355－6080110,0355-6081234,0,113.07988,36.216828,长治市西二环路（北寨十字路口南500米）,1,4s店
12014,D4935,长治云烨汽车销售有限公司,12014,0355-2122229,0355-2120222,0,113.165692,36.237165,山西省长治市郊区长邯路关村北（西亚车检对面）,1,4s店
12005,D4922,大同市国贸汽车销售有限责任公司,12016,0352－5045666,0352-5035888,0,113.31413,40.069821,大同市南三环（九洲国际东200米）,1,4s店
12016,D4938,大同市庞大明悦汽车销售服务有限公司,12016,0352-5116866,0352-5116969,0,113.260289,40.046889,大同市南郊区南环路西延段庞大汽车文化园林广场内26号店,1,4s店
12018,D4940,高平市丹枫贸易有限公司,12018,0356-5802999,0356-5922877,1,112.953185,35.781982,山西省高平市新华街东段北侧（原农机大市场）,1,4s店
12024,D4947,晋城市万鑫顺意汽车贸易有限公司,12018,0356-8888222,0356-8888111,0,112.827192,35.478766,晋城市中原西街2688号,1,4s店
12007,D4925,介休市通鑫荣兴汽车贸易有限责任公司,12015,0354－5582888,0354-5582222,0,111.948655,37.051254,山西省介休市北坛东路275号,1,4s店
12015,D4936,山西恒远汽贸有限公司,12015,0354-2460007,0354-2460009,0,112.694627,37.73632,晋中市汇通路开发区汽贸园北京现代4S店,1,4s店
12002,D4918,临汾嘉信汽车销售服务有限公司,12002,0357－3998800,0357-3999999/8888,0,111.549954,36.134468,临汾市霍侯一级路城北汽车站斜对面,1,4s店
12011,D4932,临汾天健英华汽车销售服务有限公司,12002,0357-3999000,0357-3998803,0,111.516621,36.064872,南外环花卉市场东100米路南,1,4s店
12008,D4926,山西金谷泓龙汽车销售服务有限公司,12023,0358-8345551,0358-8345550,0,111.100416,37.505904,山西省吕梁市离石区交口镇高速西口西侧,1,4s店
12023,D4945,吕梁赛瑞汽车销售服务有限公司,12023,0358-2883788,0358-2883777,0,111.791363,37.172735,孝义市大众路与北外环路环岛（丰邦汽车城）,2,4s店
12012,D4933,朔州市鹏远汽车销售有限公司,12012,0349-6660888,0349-6660886,0,112.455212,39.388424,朔州市大运路北秋寺院村南,1,4s店
12000,D4916,山西茂元汽车销售服务有限公司,12150,0351－8787060,0351-8786580,0,112.603011,37.804878,山西省太原市太榆路39号,1,4s店
12001,D4917,山西黄河汽车服务有限公司,12150,0351-7035588,0351-7028088,1,112.557725,37.791983,太原市平阳南路晋阳街口往南300米,1,4s店
12004,D4921,山西恒润汽车贸易有限公司,12150,0351-2206625,0351-2206088,0,112.536853,37.830042,山西省太原市新晋祠路110号汇众汽车家园内,1,4s店
12021,D4943,太原汇发汽车销售服务有限公司,12150,0351-6637888,0351-6637666,0,112.479474,37.874711,太原市万柏林区玉门河北沿岸111号2512号,1,4s店
12022,D4944,山西传奇汽车销售服务有限公司,12150,0351-7949555,0351-7848555,0,112.567367,37.746821,太原小店区汾东北路33号汇一汽贸园内,1,4s店
12150,S4918,太原钢运天和汽车服务有限公司,12150,0351-3637199, ,0,112.567957,37.92644,山西省太原市尖草坪区恒山路452号院,4,维修站
12148,S4916,孝义市天泰汽车服务有限公司,12148,0358-7861161, ,0,111.753197,37.162649,山西省孝义市苏家庄307国道连接线北外环西口五百米,4,维修站
12013,D4934,忻州唯众汽车销售服务有限公司,12149,0350-3399120,0350-3399000,0,112.734673,38.472146,山西省忻州经济开发区忻顿路汽车城,1,4s店
12149,S4917,山西省忻州市华迪汽车服务有限公司,12149,0350-2136444, ,0,112.742467,38.400605,山西省忻州市七一南路飞虹桥南100米,4,维修站
12009,D4930,阳泉鼎晟汽贸中心,12017,0353-2185196,0353-2185818,0,113.569145,37.859983,阳泉市南外环路1号隧道前200米处,1,4s店
12017,D4939,阳泉市海东汽车销售有限公司,12017,0353-2115566,0353-2116655,0,113.578813,37.924064,阳泉市郊区黄沙堰段,1,4s店
10496,D2916S01,晋诚永济店,10496,,0359-8110888,0,110.461484,34.884963,山西省永济市涑水东街91号,5,卫星店
12003,D4919,运城市泽龙物贸公司 ,10496,0359-2192126,0359-2192125,0,110.978566,35.032529,山西省运城市圣惠路北段关公像南200米运城泽龙北京现代4S店,1,4s店
12010,D4931,运城市晋诚汽车销售服务有限公司,10496,0359-5108666,0359—5057555,0,110.706171,35.581404,河津市永兴西路,1,4s店
12019,D4941,运城市彩虹世缘汽车贸易有限公司,10496,0359-2032555,0359-2032666,0,111.049039,35.087567,山西省运城市盐湖区机场大道中段（机场高速路口对面）,1,4s店
12020,D4942,运城市鑫田汽车销售服务有限公司,10496,0359-2890966,0359-2890866,0,110.982879,35.061814,山西省运城市盐湖区国粮街与解放路交叉口西100米路北,1,4s店
12223,D4949,运城市不奇商贸有限公司,10496,0359-2192126,0359-2192125,0,110.987683,35.005266,运城市盐湖区圣惠南路300号1楼展厅,2,4s店
12035,D5028,安康众诚汽车销售服务有限公司,12035,0915-8191119,0915-8191118,0,108.998504,32.725718,"安康市江北高新区工业园区创业东路1号 
",1,4s店
12030,D5023,宝鸡市蓝天汽车销售服务有限公司,12030,0917-3900999,0917-3900888,0,107.2929,34.347406,宝鸡高新技术产业开发区十二路16号,1,4s店
12031,D5024,汉中庞大冀祥汽车销售服务有限责任公司,12031,0916-2312015,0916-2312020,0,107.014167,33.120525,汉中经济开发区（北区）汉宝路西侧,1,4s店
12217,D5037,汉中泽泰盛威汽车销售服务有限公司,12031,0916-8628900,0916-8157777,0,106.991761,33.029015,汉中经济开发区南区南郑大道董家营村,2,4s店
12037,D5030,商洛泽泰源瑞汽车销售服务有限公司,12037,0914-2360110,0914-2255555,0,109.894268,33.865922,商洛市商州区杨峪河镇谢塬村,1,4s店
12040,D5034,铜川泽泰盛世汽车销售服务有限公司,12040,0919-2895333,0919-2895111,0,109.063793,35.111237,陕西省铜川市王益区王家河工业园区（泽泰汽贸城）,1,4s店
12041,D5035,渭南新盛汽车销售销售服务有限公司,12041,0913-2130900,0913-2130800,2,109.519582,34.515319,渭南市乐天大街东段燕兴汽车城内,1,4s店
12043,D5040,渭南中庆源汽车销售服务有限公司,12041,0913-2935456,0913-2935123,0,109.442276,34.507422,渭南市东风大街西段嘉豪汽车城内,2,4s店
12025,D5016,陕西福达汽车服务有限公司,12034,029-86525558/86527912,029-86522228,0,108.936797,34.335133,西安经济技术开发区凤城五路52号,1,4s店
12026,D5017,西安华中汽车销售服务有限公司,12034,029-88225533-210,029-88225533,0,108.888186,34.226715,西安市高新区团结南路26号,1,4s店
12027,D5018,陕西彤立江汽车销售服务有限公司,12034,029-82219988,029-82216699,0,109.022916,34.249791,西安市幸福南路111号,1,4s店
12032,D5025,陕西安利达汽车贸易有限公司,12034,029-84116666,029-84115555/029-84386622,0,108.826214,34.300694,西安市未央区天台路52号,1,4s店
12034,D5027,西安庞大明祥汽车贸易有限公司,12034,029-63365050,029-63365000,1,109.059931,34.306139,西安浐灞生态区汽车工业园2号,1,4s店
12039,D5033,西安泽泰瑞钢汽车销售服务有限公司,12034,029-84118488,029-89341666,0,108.815472,34.246166,陕西省西安市雁塔区科技西路66号,1,4s店
12038,D5031,咸阳荣华汽车销售服务有限公司,12038,029-33122000,029-33121000,0,108.682858,34.37445,咸阳市秦都区双照镇南上召村汽车产业园,1,4s店
12042,D5036,咸阳鹏龙鸿秦汽车服务有限公司,12038,029-33660666,029-33660888,0,108.766731,34.325288,咸阳市秦都区世纪大道以北（沣东镇政府东300米）,1,4s店
12029,D5021,延安宏业汽车销售有限公司,12200,0911-2860099,0911-2860088,0,109.475855,36.520183,陕西省延安市宝塔区南二十里铺,1,4s店
12200,D5041,延安市锦添汽贸有限公司,12200,0911-8076222,0911-8077000,0,109.472828,36.514418,延安市宝塔区蹍庄杨兴庄宝隔壁9号汽车城,2,4s店
12028,D5020,榆林市志成商贸有限公司,12196,0912-3359333,0912-3559555,0,109.743025,38.2487,榆林市经济开发区中央粮库向南500米,1,4s店
12033,D5026,榆林市庞大华明汽车销售服务有限责任公司,12196,0912-8190567,0912-8190555,0,109.737329,38.229818,榆林市榆阳区草海则汽车园区生产路南段,1,4s店
12036,D5029,神木县天河汽车销售服务有限公司,12196,0912-8334900,0912-8510055,0,110.441025,38.872384,陕西省榆林市神木县第二新村汽车城内,1,4s店
12196,D5042,榆林智成汽车销售服务有限公司,12196,0912-3359333,0912-3359555,0,109.741184,38.245994,榆阳区高新区北辰路,2,4s店
12206,D3748,巴中市嘉豪汽车销售服务有限公司,12206,0827-5338889,0827-5813111,0,106.791227,31.848393,巴州区黄家沟北京现代4S店,2,4s店
11753,D3716,四川华星卓越汽车销售服务有限公司,12322,028-84722933/028-84720198,028-84722633,0,104.173703,30.694764,成都市成华区龙潭工业园成致路36号,1,4s店
11754,D3717,四川明嘉汽车销售服务有限公司,12322,028-87501313,028-87501616,0,103.992364,30.722049,成都市金牛区蜀西路167号,1,4s店
11755,D3718,四川港宏西物时代汽车销售有限公司,12322,028-85142211,028-85146600,0,104.038067,30.596506,成都市高新区火车南站西路1679号,1,4s店
11759,D3724,成都万吉车业有限公司,12322,028-85092638,028-85077669,0,104.037935,30.631083,成都市武侯区九兴大道长益路7号,1,4s店
11761,D3726,成都鑫蓝汽车销售服务有限公司,12322,028-87337353,028-87310346,0,104.014498,30.67877,成都市青羊区清江中路58号,1,4s店
11766,D3733,四川申蓉裕丰汽车销售服务有限公司,12322,028-85374488,028-85369888/028-85366336,1,103.983317,30.626212,成都市武侯区武侯大道南延线武兴路110号,1,4s店
11770,D3737,成都金驿车业有限公司,12322,028-67931016,028-67931666,0,104.400574,30.848992,成都市金堂县西二配气站西侧、赵杨路南侧,1,4s店
11775,D3742,都江堰明嘉汽车销售服务有限公司,12322,028-69926686,028-69926677,0,103.68507,30.653617,都江堰蒲阳镇上阳街496号,1,4s店
11779,D3747,成都中鑫海新鑫车业有限公司,12322,028-69930999,028-69930988,0,103.984807,30.501717,崇州市崇阳镇金盆地大道229号,1,4s店
11780,D3749,成都泽通车业有限公司,12322,028-85761888,028-85858555,0,103.666642,31.026832,成都市双流县西航港工业集中发展区空港四路1609号,1,4s店
12322,D3755,邛崃中鑫海车业有限公司,12322,028-61578870,028-61578823,0,103.479263,30.434927,邛崃市临邛镇临邛大道958号,1,4s店
11767,D3734,达州市禾林汽车销售服务有限公司,11767,0818-3955666,0818-3957888,0,107.509801,31.176087,四川达州.达县杨柳工业配套园区,1,4s店
12254,D3752,达州市天一航旗铭鸿汽车销售有限公司,11767,0818-3601666,0818-3660999,0,107.473359,31.177471,达州经济开发区斌郎乡长田村达州市天一航旗实业有限公司综合办公楼三楼六号,2,4s店
11757,D3721,德阳西林伯爵汽车销售服务有限公司,11771,0838-2587777,0838-2601666,0,104.350646,31.144727,四川省德阳市天元开发区一环路西一段（与渤海路交汇处）,1,4s店
11771,D3738,广汉市恩丽汽车销售有限公司,11771,0838-5105222,0838-5101999,0,104.28701,30.945256,广汉市经济开发区高雄路一段,1,4s店
11769,D3736,广安天骄车业有限公司,11769,0828-2873555,0826-2869555,0,106.703658,30.512908,四川省广安市广安区护安镇护安村汽车城,1,4s店
11781,D3750,广元宇风汽车销售服务有限公司,11781,0839-8775999,0839-8775888/0839-3600555,0,105.959392,32.391906,广元元坝区工业集中发展区,1,4s店
11765,D3731,乐山天威车业有限公司,11765,0833-2630222,0833-2631777,0,103.708767,29.622405,乐山市市中区棉竹镇袁坝村乐夹路22号,1,4s店
12260,D3753,乐山清巍车业有限公司,11765, ,0833-2630730,0,103.650000,29.583333,乐山市市中区苏稽镇倒拐店村五组乐峨西段906号,2,4s店
11764,D3730,泸州市都慧汽车贸易有限公司,11764,0830-2702610,0830-2797999,0,105.477668,28.926924,泸州市龙马潭区希望大道9号,1,4s店
11758,D3723,四川天威车业有限公司,11758,0833-8165999/0833-8165888,028-38165888,0,103.826692,30.081585,四川省眉山市经济开发区106线西五段,1,4s店
10526,D1704S01,新川萨江油店,11777,,0816-3363299,0,104.724655,31.757654,江油市李白大道南段（马踏飞燕),5,卫星店
11756,D3719,绵阳市新川萨汽车销售服务有限公司,11777,0816-2562566,0816-2561155,0,104.636433,31.46315,绵阳市绵兴西路69号(永兴长途汽车站对面),1,4s店
11777,D3744,绵阳汇平汽车销售服务有限公司,11777,0816-6390816,0816-6390909,0,104.780465,31.430041,绵阳经开区绵州大道北段102号,1,4s店
12316,D3756,绵阳市川萨汽车销售服务有限公司,11777,0816-2829510,0816-2829509,0,104.786048,31.509561,游仙区游仙东路78号,1,4s店
