id,name,lng,lat,province,city,address,phone_service,phone_seal,website,phone
1035,都江堰东创,103.675848,31.032043,四川,成都,四川省成都市都江堰市四川都江堰经济开发区拉法基大道3号,028-87287824,028-87287924,djydc,
1038,崇州鑫嘉庆丰田4S店,103.688433,30.654595,四川,成都,崇州市崇阳街道金盆地大道275号,028-82276111,028-82200888,czxj,
706,自贡南环,104.720988,29.334861,四川,自贡,四川省自贡市贡井区南环路21号,0813-5961111,0813-5882222,zgnh,
965,攀枝花正和 <em style='color:red;font-style:normal;'>【暂停服务】</em>,101.774224,26.587155,四川,攀枝花,攀枝花市金沙江大道东段小沙坝,0812-6860000,0812-6869999,pzhzh,
533,泸州通源,105.432811,28.849959,四川,泸州,四川省泸州市江阳区蓝田轻工业园区川南汽车公园,0830-2620555,0830-2629000,lzty,
59,绵阳高新区,104.659130,31.467266,四川,绵阳,绵阳市飞云大道中段216号,0816-2562555,0816-2563399|0816-2562222,mygxq,
983,绵阳联合,104.777674,31.423306,四川,绵阳,绵阳市经开区贾家店街119号（同立汽车城旁）,0816-2250899,0816-2250988,mylz,
704,广元富远,105.884114,32.149964,四川,广元,广元市元坝区食品工业园内,0839-8737777,0839-8737666,gyfy,
423,乐山安利捷,103.661714,29.591193,四川,乐山,乐山市市中区苏稽镇乐峨西路799号(乌木博物苑对面),0833-2567202,0833-2567979,lsalj,
424,南充通源,106.177397,30.774774,四川,南充,东顺路航空港国际汽车城(一汽丰田),0817-3300555,0817-3511999,ncty,
707,眉山弘吉,103.822254,30.071582,四川,眉山,眉山市铁环路567号,028-38176929,028-38057777,msqf,
703,宜宾广汇,104.671633,28.799261,四川,宜宾,宜宾市临港经济技术开发区飞云路北段72号,0831-3583366,0831-2394666,ybgh,
702,达州启阳,107.509812,31.176265,四川,达州,达州市达县杨柳工业配套园区,0818-2222166<br>0818-2117988,0818-2222166|0818-2117008,dzqy,
593,巴中金华泰,106.858300,31.850303,四川,巴中,四川省巴中市兴文经济开发区金华泰汽车产业园,5588888,5588888,bzjht,
894,西昌康宁,102.203073,27.960118,四川,凉山,西昌市机场路安宁段琦洋汽车城,0834-3666666,0834-2336666,xckn,
75,贵阳通源,106.735870,26.618175,贵州,贵阳,贵阳市云岩区新添大道南段485号,0851-88530832,0851-86770689,gyty,
708,贵州贵广,106.752984,26.409186,贵州,贵阳,贵州省贵阳市花溪区孟关汽车城车管所下行80米,0851-83960070,0851-83872441,gzgg,
827,贵阳通源清镇分店,106.494734,26.559756,贵州,贵阳,贵州省贵阳市清镇市东门桥1号通源一汽丰田店,0851-82527118,0851-82527117,gyty_qz,
364,六盘水通源,104.821007,26.608650,贵州,六盘水,六盘水市中钟山西路白鹤高架桥北侧康达汽车城,0858-8323377,0858-8325577,lpsty,
76,遵义通源,106.956646,27.721813,贵州,遵义,遵义市汇川区长沙路汽车城东段,0852-8950000,手机：18212138695|0852-8955888|0852-8627222|,zyty,
1029,遵义通源仁怀分店,106.406754,27.792662,贵州,遵义,贵州省遵义市仁怀市国酒大道四转盘新景城市花园5号楼,,,zyty_rh,
1047,遵义众悦丰田,107.048734,27.716755,贵州,遵义,贵州省遵义市新蒲新区遵义职业技术学院,0851-28776121,0851-28795000,zyzy,
709,安顺恒信,106.009921,26.281661,贵州,安顺,贵州省安顺市西秀区西秀产业园两六路恒信汽车城一汽丰田店,0851-33230707,0851-33230606,ashx,
828,遵义通源毕节分店,105.286023,27.289468,贵州,毕节,毕节市洪南路瑞丰新城10号楼一层,0857-8709000,0857-8687000,zyty_bj,
928,贵阳通源兴义分店,104.883058,25.095993,贵州,黔西南,兴义市青龙路(坪东小学旁),0859-3813488,0859-3811777,gyty_xy,
906,凯里通源,107.863021,26.523101,贵州,黔东南,贵州省黔东南苗族侗族自治州凯里经济开发区经纬汽车城会展中心负二层,0855-8623555,0855-8623888,klty,
468,贵阳通源都匀分店,107.523058,26.310077,贵州,黔南,都匀市斗篷山路269号黔南汽车商贸城负一层,0854-8194666转802,0854-8194666转801,gyty_dy,
77,昆明中升,102.759853,25.075060,云南,昆明,昆明市白龙路516号（世博园正前门500米）,0871-65012888-36/32、33、34|0871-65015096,0871—65014885 |0871—65012185,kmzs,
78,云南中升迎宾,102.686667,25.056552,云南,昆明,昆明市西园北路139号,0871-66352047,0871-66352038,kmkc,
79,昆明联亚,102.672394,25.080539,云南,昆明,昆明市高新技术开发区小屯汽车城,0871-68310111,0871-68325555,kmly,
710,昆明庞大丰雅,102.631202,25.000854,云南,昆明,昆明市西山区碧鸡路第二园博园1号（高海高速入口处）,0871-68528999,0871-68529666,kmpdfy,
80,曲靖中升,103.810911,25.473457,云南,曲靖,曲靖市南片区中心商务区子午路东侧,0874-3212221,0874-3214885,qjzs,
711,曲靖宝捷,103.743332,25.519770,云南,曲靖,曲靖市开发区西城工业园区翠和路与三元路交汇处,0874-3222933,0874-3222033,qjbj,
498,玉溪中升,102.551022,24.387847,云南,玉溪,玉溪市红塔区李棋镇太极路中段,0877-2667299|0877-2667288,0877-2787777|0877-2088989,yxkc,
713,保山联亚,99.187014,25.110733,云南,保山,保山市隆阳区龙泉路与兰惠南路交叉口（保山交通驾校旁）,0875-2201111,0875-2212222,bsly,
945,昭通恒达,103.607277,27.427583,云南,昭通,云南省昭通市昭阳区火车站方向石渣河社区箐门路左转300米,0870-215 7999,0870-213 7777,zthd,
885,昆明联亚丽江分店,100.262560,26.821264,云南,丽江,丽江市玉龙县南口路中段,0888-8899777,0888-8899111,kmly_lj,
507,昆明中升临沧分店,100.107843,23.879194,云南,临沧,临沧市圈掌街延长线东片开发区盈鹏汽车城内,0883-2155821|0883-2155861,0883-2155550,kmzs_lc,
712,楚雄联亚,101.577156,25.061204,云南,楚雄,楚雄程家坝滇中汽车城七号展厅（物流酒店后）,0878-3245777,0878-3243999|0878-3365231,cxly,
338,红河中升,103.358459,23.381183,云南,红河,红河州蒙自县红河大道工业园区内,0873-3942355<br>0873-3942351,0873-3657777|0873-3942356,hhzs,
535,文山中升,104.287120,23.359801,云南,文山,文山市开化南路文砚公路旁,0876-2614999,0876-2614666,wszs,
365,大理中升,100.272145,25.601343,云南,大理,大理经济开发区巍山路(泛亚汽车城),0872-2325389,0872-2315168,yndlzs,
714,昆明联亚德宏分店,98.587964,24.451970,云南,德宏,德宏州芒市环城南路（志成茶厂侧面往前200米),15706921919,15706921113,kmly_dh,
942,德宏骏捷,98.609777,24.449763,云南,德宏,云南省德宏州芒市环城东路（州看守所旁）,4008721217,4008721217,dhjj,
60,拉萨新动力,91.048390,29.650342,西藏,拉萨,拉萨市金珠西路151号,0891-6867999,0891-6860999,lsxdl,
705,西藏泰立,88.869357,29.253032,西藏,日喀则,西藏日喀则市桑珠孜区朗热路一汽丰田店, 0892-8663456,0892-8662000,xztl,
61,西安华通,108.900611,34.221884,陕西,西安,西安市高新区高新路84号,029-88325112,029-88328006|029-88328007,xaht,
62,西安航天龙腾,108.943441,34.329093,陕西,西安,西安市经济技术开发区文景北路20号,029-86512500,029-86517333|029-86512497,xahtlt,
63,西安新铭洋,108.868876,34.188762,陕西,西安,西安高新技术开发区锦业二路67号,029-68901111,029-68901111,xaxmy,
721,陕西航天盛世,108.970013,34.165945,陕西,西安,西安市航天基地航天中路309号(航天管委会西100米),029-85673636,029-84168888,htss,
938,西安盛成汇和,108.831671,34.272006,陕西,西安,西安市未央区天台路22号（大秦温泉养生苑斜对面）,029-89302211  89302200,029-89309666  89101555,xasch,
967,西安道恩,109.003040,34.345368,陕西,西安,陕西省西安市浐灞生态区北辰大道以东，欧亚三路以南,029-61810099,029-61810088,xade,
530,宝鸡威龙,107.365780,34.355545,陕西,宝鸡,宝鸡市陈仓区南环路(会展中心东200米路南),0917-3966666,0917-6261888|0917-3688888|0917-6,bjwl,
1028,宝鸡威龙高新分店,107.303791,34.343584,陕西,宝鸡,宝鸡市高新区高新十二路12号,,0917-6268010,bjwl_gx,
562,渭南白云,109.441256,34.507410,陕西,渭南,渭南市高新区东风大街西段51号(嘉豪汽车城内),0913-2062999,0913-2098666,wnby,
536,延安航天龙腾,109.468964,36.505587,陕西,延安,延安市南二十里铺金地葵花汽车城（上海大众南侧）,0911-8875899,0911-8875888,yahtlt,
720,汉中恒信,107.009781,33.130150,陕西,汉中,汉中市鑫源开发区崔家沟转盘西1000米,0916-2318999,0916-2310008|0916-2310009 ,hzhx,
351,榆林高新,109.752493,38.223687,陕西,榆林,榆林市经济开发区开源大道能源路(西部三辰西南侧),0912-3516592,0912-3516789,ylgx,
722,榆林新铭洋,110.442183,38.873023,陕西,榆林,榆林市神木县第二新村汽车城（四中路向上3公里）,0912-7160333,0912-7160222,ylxmy,
933,榆林高新府谷分店,111.032318,39.072960,陕西,榆林,陕西省榆林市府谷县华龙桥黄河大厦向西100米,0912-8752345,0912-8759555 &lt;15332587770&gt;,ylgx_fg,
934,榆林高新靖边分店,108.832497,37.620635,陕西,榆林,陕西省榆林市靖边县北郊张家畔镇双家湾汽车城,0912-4624116,0912-4624118 ,ylgx_jb,
962,榆林高新定边分店,107.599049,37.616296,陕西,榆林,陕西省榆林市定边县长城北街恒兴源汽车城,0912-4595007,0912-4595003,ylgx_db,
448,安康华通,108.997531,32.721279,陕西,安康,安康市江北工业园区钻石东路安康华通丰田,0915-3838999,0915-3838666|,xaht_ak,
64,兰州赛驰,103.838171,36.107130,甘肃,兰州,兰州市城关区左家湾588号永新化工园区,0931-8362335,0931-8366966,lzsc,
520,兰州航天龙腾,103.643962,36.143533,甘肃,兰州,兰州市安宁区北滨河西路88号(安宁区沙井驿新纪元汽车城),0931-7708333,0931-7706777|0931-7706330,lzhtlt,
717,白银海天高新,104.127734,36.521697,甘肃,白银,白银市银西工业园温州路1号（新海天汽车城北门）,0943-8511222,0943-8611222,byhtgx,
587,天水天合华通,105.881007,34.558194,甘肃,天水,甘肃省天水市麦积区羲皇大道飞机场东800米赛通汽车城,0938—2899399|0938-2110999,0938—2899266|0938-2988288,thht,
429,武威金色,102.644566,37.950687,甘肃,武威,武威市凉州区金色大道金沙物流园北侧50米,0935-2316333|0935-2318772|0935-2,0935-2316111|0935-2316222  ,lzsc_ww,
723,张掖高新,100.404402,38.943276,甘肃,张掖,甘肃省张掖市甘州区滨河新区绿洲物流园区发展大道,0936-8514999,0936-8228777,zygx,
718,平凉恒信,106.768632,35.518486,甘肃,平凉,甘肃省平凉市工业园区东一路三号,0933－8699222,0933－8699111,plhx,
397,酒泉赛驰,98.433576,39.764837,甘肃,酒泉,酒泉市肃州区西郊工业园区经八路口酒泉赛驰丰田公司,0937-2800019,0937-2800018,lzsc_jq,
600,庆阳大昌,107.624303,35.770968,甘肃,庆阳,庆阳市西峰区彭原乡鄢旗坳村陇东汽车城西南角,0934-6647666,0934-6647888,qydc,
719,定西恒信,104.644606,35.551610,甘肃,定西,甘肃省定西市安定区南川开发区定西恒信丰田4S店,0932-8321999,0932-8315888,dxhx,
65,西宁康南,101.818801,36.596512,青海,西宁,西宁市城东区康南路6号,0971-8805176,0971-8805989,xnkn,
728,西宁航天龙腾,101.676012,36.538414,青海,西宁,西宁市城南新区同安路143号(南川工业园区清河村西九公路旁),0971-2212912,0971-2225666  0971-2213223|0971-2225999,xnhtlt,
552,西宁康南格尔木分店,94.895784,36.405256,青海,海西,青海省格尔木市八一西路盐桥路派出所向西300米,0979-8462193.18109796693,0979-8462192.18109793996,xnkn_gem,
66,银川上陵,106.312245,38.492133,宁夏,银川,银川市兴庆区丽景北街730号,0951-6734222,0951-6724777,ycsl,
729,银川安利捷,106.323100,38.551290,宁夏,银川,银川德胜工业园区虹桥路东侧,0951-8940777,0951-8077111,ycalj,
730,宁夏吴忠上陵,106.224555,38.011664,宁夏,吴忠,宁夏吴忠市利通区世纪大道以北国际汽车城,0953-2032555,0953-2030666,nxwzsl,
71,乌鲁木齐华通,87.597139,43.866191,新疆,乌鲁木齐,乌鲁木齐市苏州东街195号,0991-6668988,0991-6698600|0991-6668989,wlmqht,
72,乌鲁木齐天汇博望,87.632980,43.952182,新疆,乌鲁木齐,乌鲁木齐米东区永顺街1526号(天汇汽车),0991-6865999<br>0991-6889661,0991-6865888|0991-6865666,wlmqthbw,
724,乌鲁木齐航天龙腾,87.387886,43.899173,新疆,乌鲁木齐,"乌鲁木齐市头屯河区屯河公路2345号天恒基汽车城A区11-7,11-8号(八钢路与乌奎高速交叉口西南",0991-3182626  |0991-3182628,0991-3182666|18997965085,wlmqhtlt,
854,乌鲁木齐天汇博望大湾分店,87.648238,43.773311,新疆,乌鲁木齐,新疆乌鲁木齐市天山区大湾北路888号1栋1层商铺1,0991-2223069,0991-2223069,wlmqthbw_dw,
74,克拉玛依华通,84.903868,45.564348,新疆,克拉玛依,克拉玛依市西环路四号,0990-6247109,0990-6666616|0990-6666618,klmyht,
446,哈密市华通,93.506845,42.904040,新疆,哈密,哈密市北出口广东工业园区天汇汽车城,0902-2393327,0902-2506222 |0902-2393868,wlmqht_hm,
725,昌吉庞大丰雅,87.285061,44.024933,新疆,昌吉,昌吉市乌伊西路客运站对面一汽丰田4S店,0994-2323002,0994-2701888,cjpdfy,
73,巴州华通,86.179512,41.736833,新疆,巴音郭楞蒙古,库尔勒市迎宾路,0996-2116013|0996-2116023,0996-2110668|0996-2116007,bzht,
726,阿克苏华通,80.256954,41.240930,新疆,阿克苏,新疆阿克苏市温宿县阿温大道大欣国际汽车城3区9号,0997-4010999,0997-4010888,aksht,
727,喀什华通,75.916674,39.434299,新疆,喀什,新疆喀什地区疏附县商贸城五羊大道3号,0998-3161609,0998-3161666,ksht,
1042,和田天汇,79.915814,37.153350,新疆,和田,和田市玫瑰大道52号广汇汽车城内,,,htth,
602,伊犁东驰,81.288568,43.952916,新疆,伊犁,新疆伊宁市开发区上海路维鑫公司院内,0999-8888618,0999-8888338,yldc,
